Title,DocumentURL
Advancement on mixed microalgal-bacterial cultivation systems for nitrogen and phosphorus recoveries from wastewater to promote sustainable bioeconomy,https://api.elsevier.com/content/abstract/scopus_id/85142739716
More on gravitational waves from double monodromy inflation,https://api.elsevier.com/content/abstract/scopus_id/85142170307
Reduced nickel on cobalt sulphide with carbon supported (Ni-CoS/C) composite material as a low-cost and efficient electrocatalyst for hydrogen evolution reaction,https://api.elsevier.com/content/abstract/scopus_id/85140710501
Phosphonated graphene oxide-modified polyacrylamide hydrogel electrolytes for solid-state zinc-ion batteries,https://api.elsevier.com/content/abstract/scopus_id/85140453259
Nuclear modification of Y states in pPb collisions at s<inf><inf>NN</inf></inf>=5.02TeV,https://api.elsevier.com/content/abstract/scopus_id/85139112681
First-principles calculation on effects of oxygen vacancy on α-MnO<inf>2</inf> and β-MnO<inf>2</inf> during oxygen reduction reaction for rechargeable metal-air batteries,https://api.elsevier.com/content/abstract/scopus_id/85138520233
Molecular Farming Strategy for the Rapid Production of Protein-Based Reagents for Use in Infectious Disease Diagnostics,https://api.elsevier.com/content/abstract/scopus_id/85165557992
Hydrogen-induced phase stability and phonon mediated-superconductivity in two-dimensional van der Waals Ti<inf>2</inf>C MXene monolayer,https://api.elsevier.com/content/abstract/scopus_id/85145855486
"Effects of physical activity on regulatory emotional self-efficacy, resilience, and emotional intelligence of nurses during the COVID-19 pandemic",https://api.elsevier.com/content/abstract/scopus_id/85144947421
Polyester-based polyurethanes derived from alcoholysis of polylactide as toughening agents for blends with shape-memory properties,https://api.elsevier.com/content/abstract/scopus_id/85144199639
A fully covered self-expandable metallic stent as a cystic-duct overtube facilitated stone removal from a gallbladder,https://api.elsevier.com/content/abstract/scopus_id/85130312035
Application of Fourier-transformed infrared spectroscopy and machine learning algorithm for gem identification,https://api.elsevier.com/content/abstract/scopus_id/85160753218
The Demise and Rise of Singora’s Sultan Sulaiman Lineage,https://api.elsevier.com/content/abstract/scopus_id/85175188833
"Melaka and Ayutthaya in the Long 15th Century: Feudal Relations, Tribute, and Magical Realism",https://api.elsevier.com/content/abstract/scopus_id/85174617770
"Optimization for the efficient recovery of poly(3-hydroxybutyrate) using the green solvent 1,3-dioxolane",https://api.elsevier.com/content/abstract/scopus_id/85144327176
"Cage egg producers' perspectives on the adoption of cage-free systems in China, Japan, Indonesia, Malaysia, Philippines, and Thailand",https://api.elsevier.com/content/abstract/scopus_id/85145060380
Tackling forced labour in thailand: The role of the eu and ilo,https://api.elsevier.com/content/abstract/scopus_id/85142816750
Characterization of the three-dimensional multiple translative tiles,https://api.elsevier.com/content/abstract/scopus_id/85141854292
Metal-Free Synthesis of Guanidines from Thioureas in Water Reactions Mediated by Visible Light,https://api.elsevier.com/content/abstract/scopus_id/85160727492
Feasibility of plant-expression system for production of recombinant anti-human IgE: An alternative production platform for therapeutic monoclonal antibodies,https://api.elsevier.com/content/abstract/scopus_id/85144163115
Systemizing a rural livelihood diversification framework for sustainable community-based agritourism: A participatory approach to ensure resilience,https://api.elsevier.com/content/abstract/scopus_id/85144095096
Blocking Caspase-1/Gsdmd and Caspase-3/-8/ Gsdme pyroptotic pathways rescues silicosis in mice,https://api.elsevier.com/content/abstract/scopus_id/85143379958
Phosphoproteomic Analysis Defines BABAM1 as mTORC2 Downstream Effector Promoting DNA Damage Response in Glioblastoma Cells,https://api.elsevier.com/content/abstract/scopus_id/85141590781
Synthesis of Hydroxyapatite from Budu Waste by Calcination Method,https://api.elsevier.com/content/abstract/scopus_id/85183864641
Political Uncertainty and the Thai Stock Market,https://api.elsevier.com/content/abstract/scopus_id/85179066531
Charitable Trusts of Cemeteries and Places of Worship in Thailand: A Historical Anomaly,https://api.elsevier.com/content/abstract/scopus_id/85169901609
Awareness and knowledge levels of engineering and planning students and practitioners about the 15-minute city concept in a developing country,https://api.elsevier.com/content/abstract/scopus_id/85169604400
Keratoconus in Thai population - A cross-sectional hospital-based study,https://api.elsevier.com/content/abstract/scopus_id/85167415162
"Key population-led community-based same-day antiretroviral therapy (CB-SDART) initiation hub in Bangkok, Thailand: a protocol for a hybrid type 3 implementation trial",https://api.elsevier.com/content/abstract/scopus_id/85165244834
An educational video on long-acting reversible contraception as a counseling tool for postpartum adolescents,https://api.elsevier.com/content/abstract/scopus_id/85164573829
Urinary neutrophil gelatinase-associated lipocalin: A novel biomarker for predicting chronic kidney disease in patients with nonalcoholic fatty liver disease,https://api.elsevier.com/content/abstract/scopus_id/85163700192
Nonalcoholic fatty liver disease (NAFLD) among older adults,https://api.elsevier.com/content/abstract/scopus_id/85163596834
Unveiling the Power of ESG: How it Shapes Brand Image and Fuels Purchase Intentions-An Empirical Exploration,https://api.elsevier.com/content/abstract/scopus_id/85163363267
Understanding the Impact of ESG on Brand Trust and Customer Engagement,https://api.elsevier.com/content/abstract/scopus_id/85163310717
Experimental models to study osteoarthritis pain and develop therapeutics,https://api.elsevier.com/content/abstract/scopus_id/85162471510
Modification of waste sugarcane bagasse fly ash for CO<inf>2</inf> capture application,https://api.elsevier.com/content/abstract/scopus_id/85159663856
"Inventory Model for Deteriorating Stocks Items with Time-Dependent Demand, Backlogged Partially When Late Payment is Allowed",https://api.elsevier.com/content/abstract/scopus_id/85159160000
Policy Entrepreneurship and the Drafting of Refugee Law in a Non-Signatory Country: The Case of Thailand's National Screening Mechanism,https://api.elsevier.com/content/abstract/scopus_id/85153093669
Interactions of chikungunya virus with Asian tiger mosquitoes (Aedes albopictus): vector competence and diversity of midgut bacteria,https://api.elsevier.com/content/abstract/scopus_id/85152932092
Effects of chronic melatonin administration on pregnancy rate in dairy cows submitted to a fixed-time AI protocol during summer and winter seasons,https://api.elsevier.com/content/abstract/scopus_id/85152894992
Effects of dietary supplementation of Pseudomonas aeruginosa FARP72 on the immunomodulation and resistance to Edwardsiella tarda in Pangasius pangasius,https://api.elsevier.com/content/abstract/scopus_id/85151577765
Classification of 3D Point Cloud Data from Mobile Mapping System for Detecting Road Surfaces and Potholes using Convolution Neural Networks,https://api.elsevier.com/content/abstract/scopus_id/85151540671
Temporal trend of drug-resistant tuberculosis among Thai children during 2006–2021,https://api.elsevier.com/content/abstract/scopus_id/85150926146
Learning Physics with a Hierarchical Graph Network,https://api.elsevier.com/content/abstract/scopus_id/85150677559
Human social conditions predict the risk of exposure to zoonotic parasites in companion animals in East and Southeast Asia,https://api.elsevier.com/content/abstract/scopus_id/85150494765
Measurements of the associated production of a W boson and a charm quark in proton–proton collisions at √s=8TeV,https://api.elsevier.com/content/abstract/scopus_id/85149225155
The seasonal effect on the performance of pigs reared in a backyard pig farm in Thailand: retrospective study,https://api.elsevier.com/content/abstract/scopus_id/85149027879
A rare post-coronavirus disease 2019 complication of maxillary mucormycotic osteomyelitis in a Southeast Asian patient,https://api.elsevier.com/content/abstract/scopus_id/85148453135
Brand as a leader or a servant? The effect of anthropomorphized brand roles and goal types on consumer responses,https://api.elsevier.com/content/abstract/scopus_id/85147982867
Transphonologization of onset voicing: Revisiting Northern and Eastern Kmhmu',https://api.elsevier.com/content/abstract/scopus_id/85147565150
Trends and Spatial Heterogeneity of Climate Extremes in the Southwestern Region of Bangladesh,https://api.elsevier.com/content/abstract/scopus_id/85147496889
Chemical Triggering Cyanobacterial Glycogen Accumulation: Methyl Viologen Treatment Increases Synechocystis sp. PCC 6803 Glycogen Storage by Enhancing Levels of Gene Transcript and Substrates in Glycogen Synthesis,https://api.elsevier.com/content/abstract/scopus_id/85147143763
A urinary proteomic study in hypercalciuric dogs with and without calcium oxalate urolithiasis,https://api.elsevier.com/content/abstract/scopus_id/85146788270
Effect of Na promoter and reducing atmosphere on phase evolution of Fe-based catalyst and its CO<inf>2</inf> hydrogenation performance,https://api.elsevier.com/content/abstract/scopus_id/85146052046
Incidence and Predictive Factors Associated With Delayed Extubation After Pediatric Neurosurgery,https://api.elsevier.com/content/abstract/scopus_id/85145954938
Movement analysis of the starting phase of 15-m speed climbing: a case study of thai national rock climber,https://api.elsevier.com/content/abstract/scopus_id/85145865245
Mathematical Modeling of<sup>177</sup> Lu-DOTATATE for Neuroendocrine Tumor Treatment,https://api.elsevier.com/content/abstract/scopus_id/85145820133
Comparison of confidence intervals for variance components in an unbalanced one-way random effects model,https://api.elsevier.com/content/abstract/scopus_id/85145582943
Epidemiology and costs of dengue in Thailand: A systematic literature review,https://api.elsevier.com/content/abstract/scopus_id/85145492275
Associations between maternal plasma zinc concentrations in late pregnancy and LINE-1 and Alu methylation loci in the young adult offspring,https://api.elsevier.com/content/abstract/scopus_id/85145426013
"Post-COVID depression and its multiple factors, does Favipiravir have a protective effect? A longitudinal study of indonesia COVID-19 patients",https://api.elsevier.com/content/abstract/scopus_id/85145425951
"Association of Phenotypic Aging Marker with comorbidities, frailty and inflammatory markers in people living with HIV",https://api.elsevier.com/content/abstract/scopus_id/85145411692
Enhancing impact resistance and biodegradability of PHBV by melt blending with ENR,https://api.elsevier.com/content/abstract/scopus_id/85145399402
Metagenomic analysis of viral genes integrated in whole genome sequencing data of Thai patients with Brugada syndrome,https://api.elsevier.com/content/abstract/scopus_id/85145221377
Changing epidemiology of acute kidney injury in critically ill patients with COVID-19: a prospective cohort,https://api.elsevier.com/content/abstract/scopus_id/85145204341
Social mindfulness predicts concern for nature and immigrants across 36 nations,https://api.elsevier.com/content/abstract/scopus_id/85145100683
Genetic diagnosis for adult patients at a genetic clinic,https://api.elsevier.com/content/abstract/scopus_id/85145022656
Living Safely With Bats: Lessons in Developing and Sharing a Global One Health Educational Resource,https://api.elsevier.com/content/abstract/scopus_id/85144998199
Impact of serum C-reactive protein level as a biomarker of cancer dissemination in canine lymphoid neoplasia,https://api.elsevier.com/content/abstract/scopus_id/85144988487
Thermal Comfort Improvement with Passive Design Strategies in Child Development Centers in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85144967508
The reversible effects of gossypol toxicity on male pigeons’ reproductive performance,https://api.elsevier.com/content/abstract/scopus_id/85144940741
Heavy Metal Contamination and Ecological Risk Assessment in the Sediment Cores of the Wetlands in Southern Thailand,https://api.elsevier.com/content/abstract/scopus_id/85144930145
Estimating the Generation of Discarded Mobile Phones and Highlighting Areas for Recycling Precious Metals from Printed Circuit Boards in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85144912282
PEG Reinforced Scaffold Promotes Uniform Distribution of Human MSC-Created Cartilage Matrix,https://api.elsevier.com/content/abstract/scopus_id/85144905336
Influence of Annealing on the Microstructure and Mechanical Properties of Ni-W/Boron Composite Coatings,https://api.elsevier.com/content/abstract/scopus_id/85144897132
Enhanced Nasal Deposition and Anti-Coronavirus Effect of Favipiravir-Loaded Mucoadhesive Chitosan–Alginate Nanoparticles,https://api.elsevier.com/content/abstract/scopus_id/85144885374
Viscoelastic Analysis of Pectin Hydrogels Regenerated from Citrus Pomelo Waste by Gelling Effects of Calcium Ion Crosslinking at Different pHs,https://api.elsevier.com/content/abstract/scopus_id/85144879259
"Molecular Epidemiology of Antimicrobial Resistance and Virulence Profiles of Escherichia coli, Salmonella spp., and Vibrio spp. Isolated from Coastal Seawater for Aquaculture",https://api.elsevier.com/content/abstract/scopus_id/85144871804
Telerehabilitation in Older Thai Community-Dwelling Adults,https://api.elsevier.com/content/abstract/scopus_id/85144832365
"Insecticidal activities of long pepper (Piper retrofractum Vahl) fruit extracts against seed beetles (Callosobruchus maculatus Fabricius, Callosobruchus chinensis Linnaeus, and Sitophilus zeamais Motschulsky) and their effects on seed germination",https://api.elsevier.com/content/abstract/scopus_id/85144810835
Effect of lameness on daily milk yield in dairy cow,https://api.elsevier.com/content/abstract/scopus_id/85144805325
"Distribution, cholesterol-lowering and immunomodulation effects of lactic acid bacteria from fermented mussel (Hoi-dong)",https://api.elsevier.com/content/abstract/scopus_id/85144804808
Guava (Psidium guajava L.) Leaf Extract as Bioactive Substances for Anti-Androgen and Antioxidant Activities,https://api.elsevier.com/content/abstract/scopus_id/85144740416
TOPSIS Method Based on Hamacher Choquet-Integral Aggregation Operators for Atanassov-Intuitionistic Fuzzy Sets and Their Applications in Decision-Making,https://api.elsevier.com/content/abstract/scopus_id/85144719058
IPChain: Blockchain-Based Security Protocol for IoT Address Management Servers in Smart Homes,https://api.elsevier.com/content/abstract/scopus_id/85144710228
How to Distinguish Cospectral Graphs,https://api.elsevier.com/content/abstract/scopus_id/85144701942
"White Feces Syndrome, A Multifactorial Syndrome of Cultured Shrimp: A Mini Review",https://api.elsevier.com/content/abstract/scopus_id/85144699478
Adaptive Pincer Grasping of Soft Pneumatic Grippers Based on Object Stiffness for Modellable and Controllable Grasping Quality,https://api.elsevier.com/content/abstract/scopus_id/85144690145
"Immunogenicity, Immune Dynamics, and Subsequent Response to the Booster Dose of Heterologous versus Homologous Prime-Boost Regimens with Adenoviral Vector and mRNA SARS-CoV-2 Vaccine among Liver Transplant Recipients: A Prospective Study",https://api.elsevier.com/content/abstract/scopus_id/85144687758
Harnessing the Potential of Plant Expression System towards the Production of Vaccines for the Prevention of Human Papillomavirus and Cervical Cancer,https://api.elsevier.com/content/abstract/scopus_id/85144677545
Photonic Sensor for Multiple Targets Detection under Adverse Weather Conditions in Autonomous Vehicles,https://api.elsevier.com/content/abstract/scopus_id/85144673826
A Current Overview of Cyclodextrin-Based Nanocarriers for Enhanced Antifungal Delivery,https://api.elsevier.com/content/abstract/scopus_id/85144670170
Antifungal activity of endophytic Streptomyces strains from Dendrobium orchids and the secondary metabolites of strain DR7-3 with its genome analysis,https://api.elsevier.com/content/abstract/scopus_id/85144651861
Burden of Respiratory Syncytial Virus Related Acute Lower Respiratory Tract Infection in Hospitalized Thai Children: A 6-Year National Data Analysis,https://api.elsevier.com/content/abstract/scopus_id/85144648157
"Molecular surveillance of arboviruses circulation and co-infection during a large chikungunya virus outbreak in Thailand, October 2018 to February 2020",https://api.elsevier.com/content/abstract/scopus_id/85144637759
Responses to salinity in the littoral earthworm genus Pontodrilus,https://api.elsevier.com/content/abstract/scopus_id/85144636952
Fabrication of Curcumin Diethyl γ-Aminobutyrate-Loaded Chitosan-Coated Magnetic Nanocarriers for Improvement of Cytotoxicity against Breast Cancer Cells,https://api.elsevier.com/content/abstract/scopus_id/85144622116
"Towards a Circular Economy: Study of the Mechanical, Thermal, and Electrical Properties of Recycled Polypropylene and Their Composite Materials",https://api.elsevier.com/content/abstract/scopus_id/85144608034
"Case Report: Autochthonous Disseminated Cutaneous, Mucocutaneous, and Visceral Leishmaniasis Caused by Leishmania martiniquensis in a Patient with HIV/AIDS from Northern Thailand and Literature Review",https://api.elsevier.com/content/abstract/scopus_id/85144587837
"Target Identification of 22-(4-Pyridinecarbonyl) Jorunnamycin A, a Tetrahydroisoquinoline Derivative from the Sponge Xestospongia sp., in Mediating Non-Small-Cell Lung Cancer Cell Apoptosis",https://api.elsevier.com/content/abstract/scopus_id/85144581202
"Quinoxalinones as A Novel Inhibitor Scaffold for EGFR (L858R/T790M/C797S) Tyrosine Kinase: Molecular Docking, Biological Evaluations, and Computational Insights",https://api.elsevier.com/content/abstract/scopus_id/85144576230
"Phytoextraction Potential of Sunn Hemp, Sunflower, and Marigold for Carbaryl Contamination: Hydroponic Experiment",https://api.elsevier.com/content/abstract/scopus_id/85144574154
"Author Correction: A data driven approach in less expensive robust transmitting coverage and power optimization (Scientific Reports, (2022), 12, 1, (17725), 10.1038/s41598-022-21490-z)",https://api.elsevier.com/content/abstract/scopus_id/85144556847
The Role of Food Literacy in Managing Nutritional Precarity in the Migrant Experience: Dietary Lifestyles of Cambodia Migrants in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85144556827
High-Risk Human Papillomavirus Detection via Cobas<sup>®</sup> 4800 and REBA HPV-ID<sup>®</sup> Assays,https://api.elsevier.com/content/abstract/scopus_id/85144537975
"Thioether and Ether Furofuran Lignans: Semisynthesis, Reaction Mechanism, and Inhibitory Effect against α-Glucosidase and Free Radicals",https://api.elsevier.com/content/abstract/scopus_id/85144531977
Immunogenicity and risks associated with impaired immune responses following SARS-CoV-2 vaccination and booster in hematologic malignancy patients: an updated meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85144530385
Recruitment of hard coral communities on giant clam shells (Cardiidae: Tridacna) differ from surrounding reef habitats at a tourist destination in the Gulf of Thailand,https://api.elsevier.com/content/abstract/scopus_id/85144528779
Candida Administration in 5/6 Nephrectomized Mice Enhanced Fibrosis in Internal Organs: An Impact of Lipopolysaccharide and (1→3)-β-D-Glucan from Leaky Gut,https://api.elsevier.com/content/abstract/scopus_id/85144512039
Simultaneous Production of a Virus-Like Particle Linked to dsRNA to Enhance dsRNA Delivery for Yellow Head Virus Inhibition,https://api.elsevier.com/content/abstract/scopus_id/85144508125
Spontaneous Hemorrhage of the Thyroid Gland in a Deceased with Hypertensive Emergency Presented with Hemorrhagic Stroke: A Case Report and Literature Review,https://api.elsevier.com/content/abstract/scopus_id/85144417328
Correlation between Perfusion Index and Lactate Level in Critically Ill Patients,https://api.elsevier.com/content/abstract/scopus_id/85144412842
Significance of the Śrāvastī Miracles According to Buddhist Texts and Dvāravatī Artefacts,https://api.elsevier.com/content/abstract/scopus_id/85144397481
"Thai Guidelines for Transcatheter Aortic Valve Implantation, TAVI 2021",https://api.elsevier.com/content/abstract/scopus_id/85144388897
Mangosteen vinegar from Garcinia mangostana: quality improvement and antioxidant properties,https://api.elsevier.com/content/abstract/scopus_id/85144356462
"Design, synthesis, in vitro, in silico, and SAR studies of flavone analogs towards anti-dengue activity",https://api.elsevier.com/content/abstract/scopus_id/85144332505
"Author Correction: Sampling from four geographically divergent young female populations demonstrates forensic geolocation potential in microbiomes (Scientific Reports, (2022), 12, 1, (18547), 10.1038/s41598-022-21779-z)",https://api.elsevier.com/content/abstract/scopus_id/85144327723
Photosynthesis of Au/TiO<inf>2</inf> nanoparticles for photocatalytic gold recovery from industrial gold-cyanide plating wastewater,https://api.elsevier.com/content/abstract/scopus_id/85144320943
Unraveling the fundamentals of pulsed laser-assisted synthesis of nanomaterials in liquids: Applications in energy and the environment,https://api.elsevier.com/content/abstract/scopus_id/85144275090
Utilizing MALDI-TOF MS and LC-MS/MS to access serum peptidome-based biomarkers in canine oral tumors,https://api.elsevier.com/content/abstract/scopus_id/85144274987
Ten-year persistence and evolution of Plasmodium falciparum antifolate and antisulfonamide resistance markers pfdhfr and pfdhps in three Asian countries,https://api.elsevier.com/content/abstract/scopus_id/85144141160
Utility of gated SPECT parameters in detection of coronary artery disease in patients with normal perfusion images,https://api.elsevier.com/content/abstract/scopus_id/85144127440
Ocular surface microbiome in diabetes mellitus,https://api.elsevier.com/content/abstract/scopus_id/85144121810
Sex differences on outcomes of catheter ablation of ventricular tachycardia in patients with structural heart disease: A real-world systematic review and meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85144086177
Brugada syndrome in Thailand: Three decades of progress,https://api.elsevier.com/content/abstract/scopus_id/85143965669
The association between vitamin D receptor polymorphism and phases of chronic hepatitis B infection in HBV carriers in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85143917564
The epidemiology of inflammatory bowel disease in Asia and Asian immigrants to Western countries,https://api.elsevier.com/content/abstract/scopus_id/85143915060
"Quartz c-axis fabric characterization of the strike-slip ductile deformation within the Three Pagodas shear zone, western Thailand",https://api.elsevier.com/content/abstract/scopus_id/85143867412
Quantum Key Distribution Protocol Selector Based on Machine Learning for Next-Generation Networks,https://api.elsevier.com/content/abstract/scopus_id/85143835208
DNA extraction of burnt bone and teeth casework samples using bead-beating homogenization technique,https://api.elsevier.com/content/abstract/scopus_id/85143797123
Agglomeration–Flotation of Microplastics Using Kerosene as Bridging Liquid for Particle Size Enlargement,https://api.elsevier.com/content/abstract/scopus_id/85143773194
Evaluating the Expression and Prognostic Value of Genes Encoding Microtubule-Associated Proteins in Lung Cancer,https://api.elsevier.com/content/abstract/scopus_id/85143763470
ASSESSMENT OF ASYMMETRICAL STRESS PROFILE WITHIN WOOD USING RESTORING FORCE TECHNIQUE,https://api.elsevier.com/content/abstract/scopus_id/85143759128
Purification and Characterization of Novel Anti-MRSA Peptides Produced by Brevibacillus sp. SPR-20,https://api.elsevier.com/content/abstract/scopus_id/85143758327
Improving carbon yield of bacterial cellulose derived carbon by phosphorus/nitrogen doping,https://api.elsevier.com/content/abstract/scopus_id/85143757954
Meteorological and Water Quality Factors Associated with Microbial Diversity in Coastal Water from Intensified Oyster Production Areas of Thailand,https://api.elsevier.com/content/abstract/scopus_id/85143719935
Primary Aldosteronism: State-of-the-Art Review,https://api.elsevier.com/content/abstract/scopus_id/85143644903
Prolonged and Severe Drought in the Most Dammed Tributaries of the Lower Mekong Basin,https://api.elsevier.com/content/abstract/scopus_id/85143615258
Microplastic-Contaminated Feed Interferes with Antioxidant Enzyme and Lysozyme Gene Expression of Pacific White Shrimp (Litopenaeus vannamei) Leading to Hepatopancreas Damage and Increased Mortality,https://api.elsevier.com/content/abstract/scopus_id/85143603606
Akt/mTOR Targeting Activity of Resveratrol Derivatives in Non-Small Lung Cancer,https://api.elsevier.com/content/abstract/scopus_id/85143602548
Cycloartocarpin Inhibits Migration through the Suppression of Epithelial-to-Mesenchymal Transition and FAK/AKT Signaling in Non-Small-Cell Lung Cancer Cells,https://api.elsevier.com/content/abstract/scopus_id/85143597853
Role of supplementary motor area in cervical dystonia and sensory tricks,https://api.elsevier.com/content/abstract/scopus_id/85143552464
Evaluating the long-term operational performance of a large-scale inland terminal: A discrete event simulation-based modeling approach,https://api.elsevier.com/content/abstract/scopus_id/85143552308
Diagnostic performance of the Anyplex MTB/NTM real-time PCR in detection of Mycobacterium tuberculosis complex and nontuberculous mycobacteria from pulmonary and extrapulmonary specimens,https://api.elsevier.com/content/abstract/scopus_id/85143546804
Machine learning-based normal tissue complication probability model for predicting albumin-bilirubin (ALBI) grade increase in hepatocellular carcinoma patients,https://api.elsevier.com/content/abstract/scopus_id/85143544968
Examining the ride-hailing adoption behaviors among older adults in an Indonesian city: The case of Yogyakarta,https://api.elsevier.com/content/abstract/scopus_id/85143531368
Communicating innovation and sustainability in family businesses through successions,https://api.elsevier.com/content/abstract/scopus_id/85143523907
