Title,DocumentURL
Development of NIR light-responsive shape memory composites based on bio-benzoxazine/bio-urethane copolymers reinforced with graphene,https://api.elsevier.com/content/abstract/scopus_id/85180111991
Enhancing Physicochemical Properties and Biocompatibility of Hollow Porous Iron Oxide Nanoparticles through Polymer-Based Surface Modifications,https://api.elsevier.com/content/abstract/scopus_id/85178093600
Register-based census in Thailand: A case study in Chachoengsao province,https://api.elsevier.com/content/abstract/scopus_id/85181032406
Evaluating Quality Management and Diagnostics Microbiology Performance Within an International External Quality Assessment (EQA) Program Serving National One Health Sector Reference Laboratories Across Asia: Experience Amid the Coronavirus Disease 2019 (COVID-19) Pandemic,https://api.elsevier.com/content/abstract/scopus_id/85180756602
Novel Therapeutic Approaches in Treatment of Acute-on-Chronic Liver Failure,https://api.elsevier.com/content/abstract/scopus_id/85179904219
Porous Alginate Microcapsule-Containing Sweet Basil Oil (Ocimum basilicum) Generated by Gas Foaming with Ionic Gelation as an Efficient Antioxidant Delivery in Stimulated Poultry Gastrointestinal Tract,https://api.elsevier.com/content/abstract/scopus_id/85179171520
Synthesis of Cyclodextrin-Grafted Chitosan: From Laboratory Scale to Pilot Scale,https://api.elsevier.com/content/abstract/scopus_id/85179049741
Nonalcoholic Fatty Liver Disease and Nonalcoholic Steatohepatitis With Liver Fibrosis as Predictors of New-Onset Diabetes Mellitus in People With HIV: A Longitudinal Cohort Study,https://api.elsevier.com/content/abstract/scopus_id/85174833663
Multifunctional electrode materials based on brochantite for the fabrication of high-stability supercapacitors and dual-mode uric acid/17β-estradiol electrochemical sensors,https://api.elsevier.com/content/abstract/scopus_id/85173901144
Ratiometric electrochemical lateral flow immunoassay for the detection of Streptococcus suis serotype 2,https://api.elsevier.com/content/abstract/scopus_id/85173586332
Synthesis of bioactive TiO<inf>2</inf> nanotubular thin films: Exploring biocompatibility and biocorrosion behavior in simulated body environments,https://api.elsevier.com/content/abstract/scopus_id/85173581937
"Rare coordination behavior of triethanolamine ligand in [Cu(H<inf>3</inf>tea)<inf>2</inf>](3,4-dimethoxycinnamate)<inf>2</inf>·2H<inf>2</inf>O: Synthesis, characterization, single crystal X-ray structure determination, Hirshfeld calculation and molecular docking studies",https://api.elsevier.com/content/abstract/scopus_id/85169978316
Total ammonia nitrogen removal and microbial community dynamics in an outdoor HDPE-lined shrimp pond with no water discharge,https://api.elsevier.com/content/abstract/scopus_id/85165929707
Extraction and Isolation of Cricket Protein Isolate with Ammonium Sulfate Addition Method and Its Effect on The Functional Properties of The Proteins,https://api.elsevier.com/content/abstract/scopus_id/85181573205
Hydrogen Production from Glycerol and Plastics by Sorption-Enhanced Steam Reforming,https://api.elsevier.com/content/abstract/scopus_id/85179614429
"Syntheses, Structures, Structural Transformation, and Properties of Neodymium Sulfate Based Inorganic Networks",https://api.elsevier.com/content/abstract/scopus_id/85175614343
3D Printing of Ionic Liquid Polymer Networks for Stretchable Conductive Sensors,https://api.elsevier.com/content/abstract/scopus_id/85161193874
"Adverse childhood experiences and reoccurrence of illness impact the gut microbiome, which affects suicidal behaviours and the phenome of major depression: Towards enterotypic phenotypes",https://api.elsevier.com/content/abstract/scopus_id/85153932951
Mol-Zero-GAN: zero-shot adaptation of molecular generative adversarial network for specific protein targets,https://api.elsevier.com/content/abstract/scopus_id/85180013331
Elucidation of the Catalytic Pathway for the Direct Conversion of Furfuryl Alcohol into γ-Valerolactone over Al<inf>2</inf>O<inf>3</inf>-SiO<inf>2</inf> Catalysts,https://api.elsevier.com/content/abstract/scopus_id/85179795372
The long-term efficacy and safety of nilotinib in pediatric patients with CML: a 5-year update of the DIALOG study,https://api.elsevier.com/content/abstract/scopus_id/85179609439
Evaluation of Psychometric Properties of Thai Version Telehealth Usability Questionnaire (T-TUQ),https://api.elsevier.com/content/abstract/scopus_id/85179350815
"Development of Carbon Dots Synthesized from Green Tea and Alpha-hydroxyl Acids with Enhanced Antioxidant Activity, Photostability and UV Protection Properties",https://api.elsevier.com/content/abstract/scopus_id/85179326890
Sustainability Assessment of Dihydroxyacetone (DHA) Production from Glycerol: A Comparative Study between Biological and Catalytic Oxidation Routes,https://api.elsevier.com/content/abstract/scopus_id/85179613319
Zwitterionic Polymer-Decorated Lipid Nanoparticles for mRNA Delivery in Mammalian Cells,https://api.elsevier.com/content/abstract/scopus_id/85178103120
Observation of four top quark production in proton-proton collisions at s=13TeV,https://api.elsevier.com/content/abstract/scopus_id/85182843712
"Retraction notice to “Probabilistic scheduling of power-to-gas storage system in renewable energy hub integrated with demand response program” [J. Energy Storage 29 (2020) 101393] (Journal of Energy Storage (2020) 29, (S2352152X19318560), (10.1016/j.est.2020.101393))",https://api.elsevier.com/content/abstract/scopus_id/85171194433
"Effects of microaeration and sludge recirculation on VFA and nitrogen removal, membrane fouling reduction and microbial community of the anaerobic baffled biofilm-membrane bioreactor in treating building wastewater",https://api.elsevier.com/content/abstract/scopus_id/85167831666
"Bioaccumulation of heavy metals in commercially important marine species from Puducherry coast, Southeast India",https://api.elsevier.com/content/abstract/scopus_id/85165076456
"Mortality Rates and a Clinical Predictive Model for the Elderly on Maintenance Hemodialysis: A Large Observational Cohort Study of 17,354 Asian Patients",https://api.elsevier.com/content/abstract/scopus_id/85189856946
"The dos, don'ts, and nuances of thrombophilia testing",https://api.elsevier.com/content/abstract/scopus_id/85179644008
"Kraft Lignin: A Valuable, Sustainable Resource, Opportunities and Challenges",https://api.elsevier.com/content/abstract/scopus_id/85170234352
Automated Stock Trading System using Technical Analysis and Deep Learning Models,https://api.elsevier.com/content/abstract/scopus_id/85180811919
Impact of External Factors on Air Passenger Demand Prediction Using Machine Learning,https://api.elsevier.com/content/abstract/scopus_id/85180791275
Article Feed Recommendation System for Thai Social Media Application Using Article Context Based on Deep Learning,https://api.elsevier.com/content/abstract/scopus_id/85180784600
Detecting New Points of Interest Using Taxi GPS Data,https://api.elsevier.com/content/abstract/scopus_id/85180782200
Spam Article Detection on Social Media Platform Using Deep Learning: Enhancing Content Integrity and User Experience,https://api.elsevier.com/content/abstract/scopus_id/85180752532
Pebax/Modified Cellulose Nanofiber Composite Membranes for Highly Enhanced CO<inf>2</inf>/CH<inf>4</inf> Separation,https://api.elsevier.com/content/abstract/scopus_id/85179782286
Bio-guided isolation of alpha-glucosidase inhibitory compounds from Vietnamese liverwort Marchantia polymorpha: in vitro and in silico studies,https://api.elsevier.com/content/abstract/scopus_id/85179582386
"Response by Nademanee et al to Letter Regarding Article, ""Long-Term Outcomes of Brugada Substrate Ablation: A Report From BRAVO (Brugada Ablation of VF Substrate Ongoing Multicenter Registry)""",https://api.elsevier.com/content/abstract/scopus_id/85178645748
Identification of the Chemical Components Derived from the Two-Phase Electrocoagulation of Diesel Fuel,https://api.elsevier.com/content/abstract/scopus_id/85178175072
An acoustic-optic comparison of fish assemblages at a Rigs-to-Reefs habitat and coral reef in the Gulf of Thailand,https://api.elsevier.com/content/abstract/scopus_id/85177780778
"A comprehensive review on Saraca asoca (Fabaceae) - Historical perspective, traditional uses, biological activities, and conservation",https://api.elsevier.com/content/abstract/scopus_id/85163980976
Potential natural antimicrobial and antibiofilm properties of Piper betle L. against Staphylococcus pseudintermedius and methicillin-resistant strains,https://api.elsevier.com/content/abstract/scopus_id/85163518601
Search for physics beyond the standard model in top quark production with additional leptons in the context of effective field theory,https://api.elsevier.com/content/abstract/scopus_id/85207307244
Reversible median nerve neuropathy and local muscle irritation resulting from blind removal attempts of etonogestrel contraceptive implant: a case report,https://api.elsevier.com/content/abstract/scopus_id/85205407069
"Fish prey of the Great-billed Heron Ardea sumatrana in Mu Ko Surin National Park, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85200635409
Search for resonances in events with photon and jet final states in proton-proton collisions at s = 13 TeV,https://api.elsevier.com/content/abstract/scopus_id/85193767733
Search for direct production of GeV-scale resonances decaying to a pair of muons in proton-proton collisions at s = 13 TeV,https://api.elsevier.com/content/abstract/scopus_id/85190513564
Alteration of interspersed repetitive sequence methylation in T lymphocytes of people living with HIV: A preliminary study,https://api.elsevier.com/content/abstract/scopus_id/85190418128
Effect of Tempuyung (Sonchus arvensis L.) Leaf Extract on Kidney Histology of Mice Exposed to Plasmodium berghei,https://api.elsevier.com/content/abstract/scopus_id/85186413719
Influence of Pyrolysis Temperature and Time on Biochar Properties and Its Potential for Climate Change Mitigation,https://api.elsevier.com/content/abstract/scopus_id/85183884153
Deciphering Emotional Sensitivity in Social Media: A Paradigm for Brand Equity Enhancement,https://api.elsevier.com/content/abstract/scopus_id/85183838920
Disrupting the Grip: Political Dynasties and Thailand’s 2023 General Elections,https://api.elsevier.com/content/abstract/scopus_id/85183435956
A New Tale of Two Democracies? The Changing Urban-Rural Dynamics at Thailand’s 2023 General Elections,https://api.elsevier.com/content/abstract/scopus_id/85183429419
Assembling Electoral Intimacy: Political Affects and Affection in Thailand’s 2023 General Elections,https://api.elsevier.com/content/abstract/scopus_id/85183396070
Introduction: Making Sense of Thailand’s Seismic Elections,https://api.elsevier.com/content/abstract/scopus_id/85183393650
Breaking Bonds: Voter-Party Linkages in Thailand’s 2023 General Elections,https://api.elsevier.com/content/abstract/scopus_id/85183393525
Relationships between Brand Value and Country's GDP,https://api.elsevier.com/content/abstract/scopus_id/85183367150
Application of residual basalt for the cultivation of jasmine rice from northeastern Thailand; an example of the reduction of methane emissions,https://api.elsevier.com/content/abstract/scopus_id/85183173115
The Monarchy-led Urban Development: Lessons from Bangkok's Planning Regime,https://api.elsevier.com/content/abstract/scopus_id/85182750680
The cardinality of the partitions of a set in the absence of the Axiom of Choice,https://api.elsevier.com/content/abstract/scopus_id/85182393215
Outcomes of COVID-19 in kidney transplant recipients in the vaccination Era: A national multicenter cohort from Thailand,https://api.elsevier.com/content/abstract/scopus_id/85182251121
Outcomes of Transcatheter Aortic Valve Implantation under Transfemoral Approach Versus Alternative Approach in King Chulalongkorn Memorial Hospital,https://api.elsevier.com/content/abstract/scopus_id/85182162652
Persistence of dengue genome in a remotely infected patient,https://api.elsevier.com/content/abstract/scopus_id/85181842077
The dose of the normal saline pre-infusion and other risk factors for amphotericin B deoxycholate-associated acute kidney injury,https://api.elsevier.com/content/abstract/scopus_id/85181797972
Assessment of the gradient diffusion method for fosfomycin susceptibility testing in Staphylococcus spp. and Enterococcus spp. isolated from the urine of companion dogs in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85181678182
Indicators for pulmonary hypertension in dogs with degenerative mitral valve disease,https://api.elsevier.com/content/abstract/scopus_id/85181514719
High dietary cation and anion difference formulation increased heat dissipation in non-lactating goats fed at high ambient temperature,https://api.elsevier.com/content/abstract/scopus_id/85181513670
Non-human primate malaria in travellers,https://api.elsevier.com/content/abstract/scopus_id/85181395338
"Influence of stocking density and environmental factors on the expression of insulin-like growth factors in cage-reared butter catfish (Ompok bimaculatus, Bloch 1794) within a large reservoir ecosystem",https://api.elsevier.com/content/abstract/scopus_id/85181177219
Developing a Sustainability Measurement for Innovation Performance for the Food Industry,https://api.elsevier.com/content/abstract/scopus_id/85181167356
"The Endoscopic Lumbar Interbody Fusion: A Narrative Review, and Future Perspective",https://api.elsevier.com/content/abstract/scopus_id/85180854070
An Expanded Surgical Corridor of Oblique Lateral Interbody Fusion at L4–5: A Magnetic Resonance Imaging Study,https://api.elsevier.com/content/abstract/scopus_id/85180846192
PM2.5 Collection Enhancement in a Smart Hybrid Wet Scrubber Tower,https://api.elsevier.com/content/abstract/scopus_id/85180722659
Hyaluronic Acid Nanogels: A Promising Platform for Therapeutic and Theranostic Applications,https://api.elsevier.com/content/abstract/scopus_id/85180720906
Performance of a Differentiation of Infected from Vaccinated Animals (DIVA) Classical Swine Fever Virus (CSFV) Serum and Oral Fluid Erns Antibody AlphaLISA Assay,https://api.elsevier.com/content/abstract/scopus_id/85180719275
Polymeric Particle BAM15 Targeting Macrophages Attenuates the Severity of LPS-Induced Sepsis: A Proof of Concept for Specific Immune Cell-Targeted Therapy,https://api.elsevier.com/content/abstract/scopus_id/85180709571
Decreased circulating transforming growth factor-beta (TGF-β) and kidney TGF-β immunoreactivity predict renal disease in cats with naturally occurring chronic kidney disease,https://api.elsevier.com/content/abstract/scopus_id/85180701413
Celecoxib/Cyclodextrin Eye Drop Microsuspensions: Evaluation of In Vitro Cytotoxicity and Anti-VEGF Efficacy for Retinal Diseases,https://api.elsevier.com/content/abstract/scopus_id/85180691896
Effect of renin angiotensin system inhibitors on long-term major cardiovascular outcomes in patients with high atherosclerotic cardiovascular risk,https://api.elsevier.com/content/abstract/scopus_id/85180691777
"Personalized Care in Eye Health: Exploring Opportunities, Challenges, and the Road Ahead for Chatbots",https://api.elsevier.com/content/abstract/scopus_id/85180691625
Modification of Physiochemical and Techno-Functional Properties of Stink Bean (Parkia speciosa) by Germination and Hydrothermal Cooking Treatment,https://api.elsevier.com/content/abstract/scopus_id/85180683451
Prevalent Variants in the LDLR Gene Impair Responsiveness to Rosuvastatin among Family Members of Patients with Premature Myocardial Infarction,https://api.elsevier.com/content/abstract/scopus_id/85180656474
Simplified Synthesis of Renieramycin T Derivatives to Target Cancer Stem Cells via β-Catenin Proteasomal Degradation in Human Lung Cancer,https://api.elsevier.com/content/abstract/scopus_id/85180644641
"Kazachstania pintolopesii in Blood and Intestinal Wall of Macrophage-Depleted Mice with Cecal Ligation and Puncture, the Control of Fungi by Macrophages during Sepsis",https://api.elsevier.com/content/abstract/scopus_id/85180522218
Development of Effervescent Cleansing Tablets Containing Asiatic-Acid-Loaded Solid Lipid Microparticles,https://api.elsevier.com/content/abstract/scopus_id/85180510493
Whole-Genome Investigation of Zoonotic Transmission of Livestock-Associated Methicillin-Resistant Staphylococcus aureus Clonal Complex 398 Isolated from Pigs and Humans in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85180502336
Determining the Most Suitable Ultrasound-Guided Injection Technique in Treating Lumbar Facet Joint Syndrome,https://api.elsevier.com/content/abstract/scopus_id/85180491419
Dynamic Changes in Physicochemical and Microbiological Qualities of Coconut Water during Postharvest Storage under Different Conditions,https://api.elsevier.com/content/abstract/scopus_id/85180476894
Numerical computation of Gerber-Shiu function for insurance surplus process with additional investment,https://api.elsevier.com/content/abstract/scopus_id/85180446801
Composition and diversity of meibum microbiota in meibomian gland dysfunction and the correlation with tear cytokine levels,https://api.elsevier.com/content/abstract/scopus_id/85180416775
"ICON-GEMs: integration of co-expression network in genome-scale metabolic models, shedding light through systems biology",https://api.elsevier.com/content/abstract/scopus_id/85180376031
Minimally Invasive Harvesting of Triple-Fold Superficial Layer Quadriceps Autograft for Knee Ligament Reconstruction,https://api.elsevier.com/content/abstract/scopus_id/85180346614
Factors related to sleep in family caregivers of people with dementia: A systematic review,https://api.elsevier.com/content/abstract/scopus_id/85180306270
Incidence of Respiratory Syncytial Virus–Associated Lower Respiratory Tract Illness in Infants in Low- and Middle-Income Regions During the Coronavirus Disease 2019 Pandemic,https://api.elsevier.com/content/abstract/scopus_id/85180267442
Development of four-bar polycentric knee joint with stance-phase knee flexion,https://api.elsevier.com/content/abstract/scopus_id/85180251906
Thrombopoietin-independent generation of platelet-like particles from megakaryoblastic cells,https://api.elsevier.com/content/abstract/scopus_id/85180251075
Boar Seminal Microbiota in Relation to Sperm Quality under Tropical Environments,https://api.elsevier.com/content/abstract/scopus_id/85180242811
Machine learning models to predict end-stage kidney disease in chronic kidney disease stage 4,https://api.elsevier.com/content/abstract/scopus_id/85180211063
Estimating Ground Heat Flux from Net Radiation,https://api.elsevier.com/content/abstract/scopus_id/85180198870
HLA-B*46:01:01:01 and HLA-DRB1*09:01:02:01 are associated with anti-rHuEPO-induced pure red cell aplasia,https://api.elsevier.com/content/abstract/scopus_id/85180196636
Prevalence of hepatitis D virus infection among patients with chronic hepatitis B infection in a tertiary care centre in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85180187691
Highly efficient ZnO/WO<inf>3</inf> nanocomposites towards photocatalytic gold recovery from industrial cyanide-based gold plating wastewater,https://api.elsevier.com/content/abstract/scopus_id/85180180925
"Upregulated LAMA3 modulates proliferation, adhesion, migration and epithelial‑to‑mesenchymal transition of cholangiocarcinoma cells",https://api.elsevier.com/content/abstract/scopus_id/85180180675
CFD modeling and simulation of benzyl alcohol oxidation coupled with hydrogen production in a continuous-flow photoelectrochemical reactor,https://api.elsevier.com/content/abstract/scopus_id/85180180346
"Efficacy of combined COVID-19 convalescent plasma with oral RNA-dependent RNA polymerase inhibitor treatment versus neutralizing monoclonal antibody therapy in COVID-19 outpatients: a multi-center, non-inferiority, open-label randomized controlled trial (PlasMab)",https://api.elsevier.com/content/abstract/scopus_id/85180011719
"Author Correction: Longitudinal study of disease severity and external factors in cognitive failure after COVID-19 among Indonesian population (Scientific Reports, (2023), 13, 1, (19405), 10.1038/s41598-023-46334-2)",https://api.elsevier.com/content/abstract/scopus_id/85179949340
Serum proinsulin levels as peripheral blood biomarkers in patients with cognitive impairment,https://api.elsevier.com/content/abstract/scopus_id/85179945865
The Persistence of Specific Immunoglobulin A Against SARS-CoV-2 in Human Milk After Maternal COVID-19 Vaccination,https://api.elsevier.com/content/abstract/scopus_id/85179902650
Attitudes towards LGBTQ+ individuals among Thai medical students,https://api.elsevier.com/content/abstract/scopus_id/85179774856
Systematic Review of Clinical Outcomes After Proximal Tibia Anterior Closing-Wedge Osteotomy With ACL Reconstruction,https://api.elsevier.com/content/abstract/scopus_id/85179751126
Neuropsychiatric disturbances in mild cognitive impairment: A scientometric analysis,https://api.elsevier.com/content/abstract/scopus_id/85179743328
Analyzing development finance flows in the Western Balkans’ energy sector: a 2008–2020 perspective,https://api.elsevier.com/content/abstract/scopus_id/85179712290
Effects of prone positioning on ARDS outcomes of trauma and surgical patients: a systematic review and meta-analysis,https://api.elsevier.com/content/abstract/scopus_id/85179711204
The route to immersion: a conceptual framework for cross-disciplinary immersive theatre and experiences,https://api.elsevier.com/content/abstract/scopus_id/85179681581
Factors influencing treatment outcomes assessed by the American Board of Orthodontics Objective Grading System (ABO-OGS),https://api.elsevier.com/content/abstract/scopus_id/85179679245
Circular Nanoplate on Elastic Nanolayer under Axisymmetric Loading and Surface Effects,https://api.elsevier.com/content/abstract/scopus_id/85179621478
Synergistic impact of arbutin and kaempferol-7-O-α-l-rhamnopyranoside from Nephelium lappaceum L. on whitening efficacy and stability of cosmetic formulations,https://api.elsevier.com/content/abstract/scopus_id/85179373014
Mechanism of Synergistic Photoinactivation Utilizing Curcumin and Lauric Arginate Ethyl Ester against Escherichia coli and Listeria innocua,https://api.elsevier.com/content/abstract/scopus_id/85179369553
Calf circumference as a screening tool for low skeletal muscle mass: Cut-off values in independent Thai older adults,https://api.elsevier.com/content/abstract/scopus_id/85179354298
"Genetic, metabolic and clinical delineation of an MRPS23-associated mitochondrial disorder",https://api.elsevier.com/content/abstract/scopus_id/85179339391
Lipopolysaccharide Impedes Bone Repair in FcγRIIB-Deficient Mice,https://api.elsevier.com/content/abstract/scopus_id/85179313140
Explainable Depression Detection Based on Facial Expression Using LSTM on Attentional Intermediate Feature Fusion with Label Smoothing,https://api.elsevier.com/content/abstract/scopus_id/85179139769
Machine learning models for predicting customer churn: a case study in a software-as-a-service inventory management company,https://api.elsevier.com/content/abstract/scopus_id/85179136907
Progressive disseminated histoplasmosis: The experience in one non-endemic medical center,https://api.elsevier.com/content/abstract/scopus_id/85179134040
Improvements in Mechanical and Shape-Memory Properties of Bio-Based Composite: Effects of Adding Carbon Fiber and Graphene Nanoparticles,https://api.elsevier.com/content/abstract/scopus_id/85179124062
Hybrid immunity from SARS-CoV-2 infection and mRNA BNT162b2 vaccine among Thai school-aged children,https://api.elsevier.com/content/abstract/scopus_id/85179061783
H4K20me3 upregulated by reactive oxygen species is associated with tumor progression and poor prognosis in patients with hepatocellular carcinoma,https://api.elsevier.com/content/abstract/scopus_id/85179047079
Unveiling professional and personal preferences of early career dentists during first year of employment at the Thai dental public sector: a one-year cross-sectional study,https://api.elsevier.com/content/abstract/scopus_id/85178957932
Mechanical and chemical surface treatment enhances bond strength between zirconia and orthodontic brackets: an in vitro study,https://api.elsevier.com/content/abstract/scopus_id/85178925657
"Enhancing Phytochemical Compounds, Functional Properties, and Volatile Flavor Profiles of Pomelo (Citrus grandis (L.) Osbeck) Juices from Different Cultivars through Fermentation with Lacticaseibacillus paracasei",https://api.elsevier.com/content/abstract/scopus_id/85178913066
"Global COVID-19 vaccination in infants and children: Effectiveness, safety, and challenges",https://api.elsevier.com/content/abstract/scopus_id/85178657787
Semisynthesis of 5-O-ester derivatives of renieramycin T and their cytotoxicity against non-small-cell lung cancer cell lines,https://api.elsevier.com/content/abstract/scopus_id/85178470552
The knee kinematic patterns and associated factors in healthy Thai adults,https://api.elsevier.com/content/abstract/scopus_id/85178463067
Wetting state and mechanical property alteration for the Fe<inf>3</inf>Si films using rapid thermal annealing under various temperatures,https://api.elsevier.com/content/abstract/scopus_id/85178411145
Barriers experienced by community midwives to provide basic emergency obstetric and newborn care in rural Pakistan,https://api.elsevier.com/content/abstract/scopus_id/85178381429
Reproducibility of Computerized Cephalometric Analysis Software Compared with Conventional Manual Tracing for Analyzing Skeletal Stability After Orthognathic Surgery,https://api.elsevier.com/content/abstract/scopus_id/85178275190
Laos’ Social Health Insurance (SHI) program’s impact on older people’s accessibility and financial security against catastrophic health expense,https://api.elsevier.com/content/abstract/scopus_id/85178232111
"Molecular epidemiology, clinical analysis, and genetic characterization of Zika virus infections in Thailand (2020–2023)",https://api.elsevier.com/content/abstract/scopus_id/85178221441
Synthesis of MWCNTs by chemical vapor deposition of methane using FeMo/MgO catalyst: role of hydrogen and kinetic study,https://api.elsevier.com/content/abstract/scopus_id/85178192335
"Synergistic effect of arsenic removal from petroleum condensate via liquid-liquid extraction: Thermodynamics, kinetics, DFT and McCabe-Thiele method",https://api.elsevier.com/content/abstract/scopus_id/85178158014
Clinical characteristics and outcomes of an exogenous thyrotoxicosis epidemic in prison,https://api.elsevier.com/content/abstract/scopus_id/85178015314
Fabrication and biological properties of artificial tendon composite from medium chain length polyhydroxyalkanoate,https://api.elsevier.com/content/abstract/scopus_id/85178012452
Predictive Power of XGBoost_BiLSTM Model: A Machine-Learning Approach for Accurate Sleep Apnea Detection Using Electronic Health Data,https://api.elsevier.com/content/abstract/scopus_id/85177889861
"Corrigendum to “PmKuSPI is regulated by pmo-miR-bantam and contributes to hemocyte homeostasis and viral propagation in shrimp” [Fish Shellfish Immunol. 137 (2023) 108738] (Fish and Shellfish Immunology (2023) 137, (S1050464823002243), (10.1016/j.fsi.2023.108738))",https://api.elsevier.com/content/abstract/scopus_id/85177830630
Biofuels an alternative to traditional fossil fuels: A comprehensive review,https://api.elsevier.com/content/abstract/scopus_id/85177801532
"Risk-stratification machine learning model using demographic factors, gynaecological symptoms and β-catenin for endometrial hyperplasia and carcinoma: a cross-sectional study",https://api.elsevier.com/content/abstract/scopus_id/85177799755
Effects of ZnO/trimethylsilyl cellulose nano-composite coating on anti-UV and anti-fungal properties of papers,https://api.elsevier.com/content/abstract/scopus_id/85177784740
Geomorphic interpretation on the formation of strike-slip basins along the Northern Sumatran fault,https://api.elsevier.com/content/abstract/scopus_id/85177775059
Recent advances on nanomaterial-modified film-electrode-based sensors: Approach to clinical purpose,https://api.elsevier.com/content/abstract/scopus_id/85177757326
Epidemiology of Chlamydia sp. infection in farmed Siamese crocodiles (Crocodylus siamensis) in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85177742863
Sustainable agriculture,https://api.elsevier.com/content/abstract/scopus_id/85177737121
Unraveling the mitochondrial phylogenetic landscape of Thailand reveals complex admixture and demographic dynamics,https://api.elsevier.com/content/abstract/scopus_id/85177692507
